92241	1884572	-1
35332	1886660	1
20496	1891405	-1
17305	1891077	1
9622	1892904	1
22504	1894151	1
9620	1894495	1
92223	1897004	1
9618	1902408	-1
17304	1904817	-1
35351	1903996	1
15000	1906258	-1
35352	1905293	1
9612	1906453	1
20494	1908200	-1
9611	1907761	1
20493	1908450	-1
14998	1908484	1
14999	1911295	-1
35353	1909958	1
9608	1911523	-1
22502	1911891	-1
22501	1911867	1
9605	1914076	-1
14997	1914094	1
92246	1920769	-1
35356	1916780	1
92245	1919862	1
2754	1921758	-1
2753	1922366	-1
32222	1922192	1
2750	1923318	-1
113456	1929608	-1
35336	1925640	1
22493	1929719	1
13500	1929867	1
113454	1931231	-1
20489	1931730	-1
20490	1931438	1
3948	1932197	-1
3950	1933632	-1
35362	1932292	1
26915	1932635	1
3951	1933760	1
35341	1934722	1
92268	1940787	-1
7405	1954187	-1
17299	1959129	-1
35364	1955731	1
20487	1958794	1
22488	1959381	-1
10791	1959333	1
17298	1961164	-1
32220	1960001	1
113450	1961601	1
89815	1964132	1
113449	1964411	-1
29316	1964256	1
10798	1964906	1
17296	1966868	-1
10801	1967005	1
89789	1968524	1
10802	1973798	-1
35934	1970631	1
10803	1974665	-1
35935	1974015	1
10804	1974789	1
22478	1975235	-1
32219	1975871	-1
35936	1975701	1
15289	1975832	1
10807	1977270	1
89798	1978717	-1
10808	1979918	-1
29319	1979304	1
10810	1980058	1
35919	1981061	1
15290	1981117	1
10813	1982509	1
113439	1989693	1
35927	1992705	1
15292	1992871	1
17294	1994907	-1
32217	1995303	-1
13844	1995038	1
89050	2003083	-1
98375	2004583	1
102841	2005188	-1
31911	2005137	1
5119	2005439	-1
13841	2005282	1
42698	2006088	-1
31910	2005607	1
95847	2007434	-1
99535	2007507	1
19939	2008328	-1
98368	2007937	-1
113433	2008000	1
98366	2008362	-1
87110	2009580	1
8595	2010086	-1
28580	2010518	1
8592	2010776	1
19938	2012992	-1
16882	2014458	-1
35646	2013720	1
8589	2014583	1
8587	2018308	-1
8586	2020959	-1
31908	2020754	1
8585	2020972	1
14737	2021672	1
28576	2023539	-1
41186	2029087	-1
31907	2028660	1
40747	2029312	1
8949	2032320	1
16880	2037993	-1
28675	2036606	1
34744	2036830	1
8946	2038057	1
8944	2039176	-1
34745	2038781	1
8943	2039292	-1
8942	2039485	1
8941	2040300	-1
137739	2045893	-1
8937	2046321	-1
16879	2049223	-1
22516	2049893	1
87068	2051523	1
16876	2054386	1
16877	2055664	-1
31903	2055381	1
31902	2055746	1
19928	2055777	1
8929	2055817	1
8928	2058466	-1
16875	2059413	-1
33118	2058943	1
2173	2059705	-1
12921	2059862	1
87058	2061897	-1
34742	2061304	1
34732	2061733	1
87056	2061971	1
87112	2073276	-1
34734	2069633	1
87092	2070328	1
34736	2071471	1
113416	2073488	1
113415	2081939	-1
16452	2083117	-1
3147	2083134	1
3146	2085041	1
16453	2088846	-1
26455	2088718	1
16454	2088929	1
2725	2090817	1
16456	2091126	1
19337	2092888	1
95254	2095769	-1
24665	2095758	1
8501	2096573	-1
8502	2096560	1
8505	2097515	-1
8508	2098068	1
38324	2098300	-1
38337	2099702	-1
8509	2101171	-1
8511	2101409	1
8512	2103617	-1
8513	2103653	1
31591	2104260	-1
95269	2104667	1
16457	2105087	1
38335	2106004	-1
8516	2106846	1
28549	2108865	-1
31592	2108773	1
8518	2109289	-1
8519	2109467	-1
14727	2109430	1
8523	2113498	-1
95277	2112534	1
28552	2112734	-1
8524	2114904	-1
8525	2114923	1
13603	2116017	-1
31113	2115683	1
4337	2116980	-1
13604	2117065	1
113394	2117487	1
24662	2120202	1
95290	2121808	1
16642	2122566	1
10969	2127936	-1
10971	2129810	-1
10970	2128305	-1
29359	2129847	1
19598	2131963	-1
15324	2133205	-1
10973	2133186	-1
42328	2133185	1
10976	2134857	1
10978	2139740	-1
10979	2140740	-1
118137	2141261	-1
117188	2141609	-1
117184	2141484	1
117192	2141706	1
105628	2144649	1
15326	2145440	-1
114675	2146160	1
108312	2148001	1
29376	2148727	1
109264	2149534	-1
108316	2149607	-1
109417	2149553	1
11007	2149599	1
105337	2149606	1
29378	2149898	1
108328	2150489	1
97879	2150983	1
117196	2151509	-1
117203	2151939	1
118607	2152645	-1
19607	2154084	-1
11022	2154106	-1
11021	2153980	1
117204	2156194	-1
118606	2155488	1
117195	2156624	1
31302	2162922	-1
88413	2163067	-1
93551	2166759	-1
93550	2166908	1
93549	2168347	-1
14019	2175333	-1
37275	2174926	1
31417	2175230	1
14018	2177787	-1
93543	2177101	1
14017	2180376	-1
93541	2178767	-1
16245	2181205	-1
37276	2181008	1
16246	2181227	1
3279	2184269	-1
37278	2183343	1
3280	2184388	-1
3281	2185781	-1
16247	2188132	-1
112810	2193646	-1
37280	2188724	1
37258	2190995	1
112811	2193983	1
31871	2196157	1
5638	2196933	-1
16839	2199418	-1
32597	2199721	-1
16840	2199618	1
32595	2201461	-1
13993	2203967	-1
5643	2204519	1
16841	2208388	-1
13352	2208422	1
26739	2211688	-1
13350	2213058	-1
37286	2212021	1
16842	2215226	-1
37264	2213776	1
37265	2214618	1
32594	2215027	-1
2860	2216449	-1
2861	2216918	-1
16843	2220720	-1
37288	2217073	1
93503	2220953	-1
16844	2220754	1
93501	2221679	-1
4852	2221821	1
93499	2222510	-1
19867	2223590	-1
13749	2223472	1
4849	2225622	1
27251	2228351	1
4846	2230775	-1
37291	2228547	1
13747	2231494	-1
93488	2231445	-1
4844	2231570	-1
4843	2231634	1
19870	2233384	-1
37271	2233229	1
31873	2233738	-1
93548	2233469	1
1402	2235189	1
31874	2235603	-1
1401	2235415	1
19873	2235419	1
112827	2235960	1
31875	2238398	-1
112828	2241159	-1
36205	2241217	-1
97380	2241235	1
98672	2241539	1
103916	2242393	-1
121070	2243380	-1
123978	2244530	-1
135919	2245037	-1
125105	2245974	-1
135918	2247438	-1
121069	2247953	-1
97627	2247649	1
112314	2254561	-1
123347	2262891	1
103142	2265807	1
33345	2269024	-1
93584	2269248	-1
93585	2269496	-1
93586	2269548	1
10738	2270749	1
92057	2272725	-1
10744	2276181	-1
17558	2280128	-1
17559	2280179	1
38656	2280484	-1
15276	2282596	-1
17560	2284502	-1
17561	2285531	-1
20887	2285071	1
12853	2285574	1
114148	2285807	-1
1937	2286689	-1
33348	2286729	-1
17562	2286728	1
38628	2288022	-1
12885	2287994	1
38652	2288887	-1
32450	2289174	-1
17563	2290416	-1
13708	2290614	1
92037	2292904	-1
38625	2295698	-1
92034	2296331	-1
38651	2298161	-1
4711	2299133	-1
20889	2299516	-1
92031	2299208	1
26308	2301828	1
2362	2303769	-1
2363	2303966	-1
17565	2303923	1
32451	2305179	-1
38649	2305439	-1
32452	2305401	1
17566	2305603	1
17567	2307653	1
4597	2309431	1
38619	2310483	-1
4596	2310586	1
38644	2310966	-1
4595	2311634	1
92018	2312569	-1
17568	2316250	1
17569	2317894	1
11230	2320959	-1
11231	2321205	-1
17570	2323912	-1
29457	2323484	1
15380	2324699	-1
11237	2324901	1
32453	2326088	-1
11238	2326484	-1
17571	2326675	1
38616	2329728	-1
11244	2331369	-1
11245	2331451	1
11246	2332915	1
38637	2333579	-1
11247	2334144	-1
11248	2334249	1
15382	2338445	-1
15383	2338623	1
38650	2339177	-1
135269	2339568	1
117243	2340727	-1
117247	2340881	1
119129	2341112	-1
111936	2344726	-1
111935	2346073	-1
135900	2346283	-1
105661	2346629	-1
29474	2347415	-1
31167	2347631	1
111933	2348573	1
98894	2351448	-1
29470	2352207	-1
98892	2352558	1
29467	2353750	1
29466	2353904	1
119130	2355021	1
117248	2355252	-1
117244	2355406	1
135270	2356565	-1
1774	2356834	1
39412	2357259	-1
24613	2357547	-1
104248	2358322	1
4324	2359626	1
4323	2362170	-1
4322	2365196	-1
111927	2363601	-1
27056	2365854	-1
39407	2366137	-1
4320	2366000	1
27055	2367454	-1
96878	2367495	1
24608	2367514	1
96875	2368586	1
31894	2370373	-1
11125	2371866	-1
39405	2370961	-1
111923	2371606	1
15347	2374920	-1
16867	2377597	-1
11129	2378730	-1
24605	2378978	-1
11131	2378991	1
11130	2379524	-1
39419	2380046	-1
29424	2380686	1
29423	2382964	-1
42780	2384207	-1
24603	2384705	1
39417	2390917	-1
11139	2392023	-1
11141	2392373	-1
15353	2392317	1
39416	2393465	-1
11143	2394107	-1
29429	2394543	-1
29430	2395006	-1
11148	2395205	-1
11149	2395967	1
31896	2396839	-1
31897	2397512	-1
11151	2397079	1
11152	2397904	1
11153	2399637	1
104234	2399865	1
16869	2406948	-1
104232	2407809	-1
11156	2407960	1
111911	2408891	1
127067	2479698	-1
127013	2479831	-1
105786	2487309	-1
105788	2487536	-1
120352	2506430	1
120353	2507216	1
31718	2508731	-1
120355	2508662	1
137673	2509143	1
137677	2512634	1
137678	2514165	-1
120356	2514138	1
112692	2520079	-1
137674	2519304	1
6772	2520641	-1
27967	2520571	1
98760	2521188	-1
114777	2524253	-1
114779	2527129	-1
114778	2527056	-1
6757	2528425	1
17227	2529060	1
36307	2529773	-1
21803	2530843	1
10073	2533482	-1
17224	2533510	1
21802	2534547	1
10069	2534755	-1
10066	2534961	1
29051	2535121	1
15106	2535227	1
10063	2540003	-1
10062	2539995	1
15105	2541443	-1
17223	2541506	1
10056	2545350	-1
10055	2546415	-1
114787	2546564	1
15104	2549605	-1
10051	2549594	1
15103	2552886	-1
21799	2555845	-1
32815	2555896	1
101990	2557190	-1
4964	2558264	-1
16910	2558291	1
4961	2559498	1
13787	2560946	-1
4959	2561053	1
114793	2567200	-1
16912	2568245	-1
21792	2568330	1
12116	2572183	-1
15581	2572295	1
12118	2573526	1
36315	2573921	-1
12119	2574205	-1
36296	2574423	-1
29761	2574260	1
100530	2574529	-1
99065	2574872	-1
29765	2575373	1
114797	2576643	-1
137676	2577882	-1
137675	2578098	1
41626	2579680	1
31936	2580464	-1
137696	2580577	1
29768	2580981	-1
36709	2584017	-1
16914	2584545	1
15585	2589129	1
36704	2593322	-1
12139	2593311	1
16915	2595417	1
12140	2597044	-1
15587	2598533	-1
12143	2598787	-1
24170	2598865	1
24169	2599175	-1
91122	2599621	-1
16916	2599322	1
27036	2604401	-1
27035	2604352	1
91127	2604593	1
24590	2606849	1
18467	2610100	-1
102023	2609793	1
102022	2615234	-1
13156	2616556	-1
13194	2619501	-1
26540	2619728	1
35743	2621079	-1
2947	2620805	1
17472	2625076	-1
17471	2628743	-1
5532	2628835	1
5533	2631074	-1
5534	2631927	-1
20745	2631739	1
5536	2633983	-1
112489	2637916	-1
8556	2642364	-1
8557	2644911	-1
14730	2646047	-1
8559	2646125	1
35735	2646318	-1
8560	2647246	-1
14731	2647473	1
28566	2648041	-1
8562	2649170	-1
35755	2650355	-1
8564	2650458	1
35753	2655485	-1
8565	2656274	-1
26199	2657817	-1
12899	2657413	1
2082	2658725	-1
30476	2658770	1
102423	2659318	-1
10521	2661253	1
20742	2663157	1
10522	2664014	-1
29227	2664074	1
10524	2665052	1
17468	2665824	1
10527	2666955	1
29229	2667965	1
97204	2668401	-1
10529	2669855	-1
20740	2670151	-1
10530	2669952	1
32375	2670822	1
35748	2675048	-1
15232	2677588	-1
10534	2677821	-1
17465	2678088	1
20737	2682547	-1
10538	2684696	-1
20736	2684554	1
97219	2685069	1
35752	2686013	-1
17464	2686697	-1
10541	2686899	-1
15237	2688492	-1
32372	2686994	1
137697	2690116	-1
15239	2692013	-1
15240	2692025	1
21411	2693465	1
35630	2697115	-1
4917	2698092	-1
35639	2698717	-1
13771	2703406	-1
17461	2703559	1
4923	2704984	-1
35638	2705817	-1
20730	2706908	-1
13774	2706902	1
32369	2707816	-1
17460	2707853	1
35636	2709196	-1
39938	2709328	1
35626	2717342	-1
35624	2725598	-1
97130	2730663	-1
137698	2731720	-1
20728	2732048	-1
9162	2731746	1
32657	2733455	-1
102438	2735836	-1
32365	2735172	1
20722	2735908	1
32658	2739234	-1
97140	2737805	1
13201	2739280	1
13200	2742200	-1
21423	2742827	1
2323	2747854	-1
17454	2748850	-1
17453	2751012	-1
21426	2751016	1
32363	2751074	1
102442	2751550	-1
17451	2753390	-1
102444	2753596	1
35621	2754135	-1
112518	2754620	1
112519	2756834	1
3079	2758567	-1
91354	2758669	1
17449	2761843	-1
17448	2765820	-1
9157	2766715	-1
91334	2766792	1
21432	2766989	-1
9155	2771532	-1
9154	2773138	-1
17446	2773179	1
36385	2773802	-1
17447	2777539	-1
9150	2777603	1
9148	2780259	-1
32359	2779639	1
91348	2780430	1
36383	2782136	-1
9146	2782783	-1
9145	2784970	-1
91349	2783900	1
28737	2785382	1
9143	2789196	-1
91356	2786768	-1
103107	2788834	1
21435	2789024	1
36386	2790736	-1
21438	2791479	-1
21398	2792233	1
16044	2793961	-1
2116	2793960	1
36477	2794688	-1
26214	2794423	1
12905	2794858	1
96922	2795903	-1
2118	2796301	-1
114829	2796446	1
92425	2799279	-1
27326	2801213	1
137603	2807871	-1
31243	2806655	1
5022	2807959	-1
36474	2808105	-1
101120	2810932	-1
15977	2813821	-1
18570	2813511	1
18569	2814005	1
36482	2814253	-1
4225	2814129	1
18568	2814564	-1
27016	2814556	-1
36481	2814425	-1
114833	2814416	1
137604	2816876	-1
114617	2817604	1
18566	2820180	1
3273	2820624	-1
26668	2820769	-1
3271	2821040	1
21097	2821511	1
3269	2821747	1
31459	2823729	-1
3266	2824053	-1
3267	2823775	1
3260	2824885	1
88851	2824988	1
16293	2827049	-1
35469	2827025	1
31457	2827128	1
9655	2828045	-1
31456	2828064	1
31455	2828439	1
15009	2830459	-1
31454	2829086	1
19082	2831024	-1
15008	2832878	-1
32541	2832165	1
9649	2833266	1
28908	2833461	1
15007	2833976	-1
28906	2834153	1
41118	2836082	1
21102	2837221	-1
9644	2837320	1
9642	2838099	-1
15004	2837968	1
9641	2838562	1
35434	2838802	-1
32543	2839239	-1
9640	2839076	1
97769	2839281	1
114623	2841045	-1
114622	2839964	1
9637	2841345	-1
9636	2841460	-1
31453	2841580	1
9633	2842500	1
28904	2842580	1
102180	2843654	-1
114625	2845377	-1
97767	2845860	-1
114626	2851677	-1
113269	2854808	1
19007	2855535	-1
35454	2855122	1
6140	2857762	-1
35459	2855966	1
31409	2857544	1
6139	2859923	-1
6138	2859937	1
16237	2862503	-1
6135	2862610	1
27739	2863526	-1
6133	2863520	1
19005	2864209	-1
6132	2864037	1
6131	2864797	-1
35452	2864423	1
16236	2866196	-1
14119	2866195	1
19003	2867391	-1
16235	2868663	-1
35455	2868271	1
16234	2869193	-1
35456	2868699	1
13274	2869008	1
19002	2870301	1
13273	2871046	-1
13272	2872258	-1
31407	2871737	1
16232	2872375	1
100827	2874339	-1
16233	2874996	-1
35458	2874424	1
1969	2874956	1
12866	2875902	-1
12867	2876073	1
25205	2877844	1
93216	2878718	-1
15834	2881590	1
31017	2882894	-1
12800	2882428	1
1797	2883717	1
113242	2885258	-1
35447	2885114	1
21029	2886034	-1
26818	2886072	1
26819	2886362	1
3676	2886624	1
3677	2886763	1
35556	2889149	-1
3678	2889501	1
35575	2889794	-1
3679	2890816	-1
3680	2890833	1
17011	2893754	-1
2550	2892872	1
2549	2893865	1
2548	2896131	-1
20113	2896484	-1
17012	2896162	1
4583	2897554	-1
13661	2897507	1
27146	2898773	-1
27147	2899300	-1
4587	2899383	1
35572	2901401	-1
17013	2902560	-1
4590	2902628	1
35571	2902834	-1
18015	2903731	-1
21035	2903535	-1
113252	2903511	1
35549	2904777	-1
14131	2905873	-1
35570	2906240	-1
6179	2906411	1
6178	2906695	-1
6177	2906667	1
6176	2909839	-1
32008	2909673	1
6175	2910766	-1
6174	2911878	-1
17014	2911927	1
6171	2914238	-1
6170	2914368	1
35565	2915147	-1
27751	2915254	-1
17015	2915311	1
35564	2916570	-1
7188	2916912	1
35563	2919356	-1
7190	2920696	-1
14390	2920641	1
35562	2924909	-1
7192	2929248	-1
86401	2928560	1
20118	2928911	1
7193	2929230	1
7195	2929559	1
86403	2930602	-1
35574	2932120	-1
86406	2932403	1
28126	2932654	-1
7198	2932437	1
125366	2933049	-1
103944	2935971	-1
90689	2934952	1
99453	2936468	-1
41401	2937139	-1
113268	2939122	1
15965	2955669	-1
90628	2955232	1
111938	2956754	-1
123348	2956874	1
137613	2957550	1
35192	2958542	1
100888	2959565	-1
31985	2959302	1
100887	2959704	1
3315	2961419	-1
16985	2961658	1
29774	2965890	-1
15591	2965689	1
21284	2966503	-1
12157	2971353	-1
12158	2971916	-1
12160	2971935	1
12159	2972384	-1
12161	2972479	1
12162	2973150	1
12163	2976031	-1
12165	2976004	1
12164	2976318	-1
135002	2976492	1
115787	2977532	-1
115746	2976969	1
96455	2978431	1
115786	2979884	1
115747	2980447	-1
135003	2980924	-1
221690	2981098	1
119191	2983415	1
125367	2984198	1
137679	2984593	1
86468	2985716	1
36426	2988776	-1
22147	2989045	1
86498	2989199	1
16192	2992474	-1
31386	2992443	1
7792	2993170	-1
7791	2997242	-1
112579	2993668	1
7790	2997296	1
7789	2998495	-1
14547	2998821	1
14546	3000655	-1
14545	3001721	-1
14544	3001746	1
86482	3002161	-1
14543	3002525	1
86484	3003490	-1
31383	3004872	1
41512	3006848	-1
7778	3006945	1
36433	3007628	-1
34265	3007845	1
28311	3008180	-1
98124	3008787	-1
98122	3008587	1
97663	3008759	-1
99450	3008929	-1
98597	3009201	-1
31381	3009465	-1
112584	3009320	1
36427	3009622	-1
39824	3011617	1
16384	3012109	1
19237	3012870	-1
12889	3012940	1
31529	3014342	-1
31530	3014179	1
100845	3015149	1
112585	3015862	-1
16386	3017933	-1
31532	3018481	-1
16387	3018020	1
9335	3018590	-1
9336	3019482	-1
28798	3019548	1
9338	3019787	1
9339	3020252	1
28801	3022290	1
9344	3022707	1
137680	3024635	-1
9346	3024558	1
34277	3024980	-1
31535	3025134	-1
9348	3025052	1
19245	3027490	-1
9349	3027361	1
21118	3030522	-1
9352	3035332	-1
9353	3035284	1
9354	3040838	-1
32546	3041124	1
9355	3041236	1
21116	3041778	1
18713	3043755	1
6933	3044159	1
14326	3048496	-1
14327	3049453	-1
21114	3049671	-1
14328	3050181	-1
16065	3052531	-1
98250	3052433	1
6939	3054491	-1
14329	3054661	1
21110	3055971	-1
6942	3056093	1
16064	3059746	-1
6945	3059892	1
6946	3060131	1
34270	3060692	-1
121062	3061354	-1
117909	3061544	-1
117148	3061499	1
134502	3062377	-1
119549	3062776	1
121517	3063190	1
135001	3063681	-1
12174	3064875	-1
16986	3066857	-1
31987	3067038	-1
15594	3066941	1
34473	3068179	-1
100906	3085581	-1
115239	3085698	1
14256	3089116	-1
6614	3088760	1
6615	3090962	-1
6616	3090939	1
34469	3092891	-1
20076	3093451	-1
6617	3095009	-1
32606	3095021	1
96425	3095236	-1
100900	3098164	-1
96421	3099114	-1
34450	3099775	-1
13825	3100190	1
5063	3103136	1
5062	3105683	-1
31153	3105816	-1
115245	3105722	1
34467	3106942	-1
34466	3108205	-1
10229	3110757	-1
10231	3112414	-1
31624	3112155	1
10232	3114484	-1
15148	3114639	1
15149	3121977	-1
10236	3122304	-1
10238	3125466	-1
10239	3126973	-1
96399	3127047	1
34457	3129060	-1
34447	3132852	-1
10241	3132805	1
31498	3134684	-1
10244	3134566	1
34455	3134838	-1
124445	3135379	-1
123842	3135600	-1
124883	3135688	-1
120651	3135824	-1
115506	3136113	1
134823	3136668	1
115504	3145819	1
134821	3146374	1
137681	3147175	1
134822	3148985	-1
115505	3149540	-1
37926	3150594	1
119548	3151304	-1
134501	3151703	1
117147	3152581	-1
117908	3152536	1
121061	3152726	1
9593	3156709	-1
98451	3154491	1
97765	3154794	1
9594	3156761	1
28888	3157705	1
37622	3158523	-1
14993	3158374	1
37659	3159489	-1
9598	3160381	-1
14994	3160453	1
37620	3179990	-1
5130	3180088	1
5131	3180382	1
98735	3180696	1
98092	3181100	-1
27375	3181442	1
5135	3181653	1
27376	3182063	-1
5137	3182379	-1
27377	3182362	1
90236	3185763	-1
16042	3187691	-1
113038	3187878	1
13616	3189649	1
21048	3203215	-1
37686	3203430	-1
3063	3203345	1
37685	3204694	-1
3062	3204591	1
16821	3208263	-1
13210	3208715	1
37683	3209743	-1
26553	3210140	-1
16820	3209932	1
19844	3212417	-1
16819	3216093	-1
14161	3216162	1
6294	3218661	-1
6292	3219527	-1
6291	3219914	1
88945	3221455	1
37646	3222636	-1
6289	3222656	1
103771	3223259	-1
6288	3223083	1
37645	3224227	-1
16818	3228009	-1
16817	3228600	1
21052	3229292	-1
26287	3229940	-1
21053	3230118	1
88956	3231383	-1
88960	3233073	-1
2312	3232330	1
16815	3232987	1
37641	3233303	-1
16814	3234819	-1
16813	3234881	1
12657	3237568	-1
16812	3237660	1
37674	3238373	-1
16811	3241242	-1
26379	3241749	-1
2527	3241784	1
16810	3244786	-1
5347	3245104	1
99562	3245453	-1
37636	3245849	-1
37673	3246246	-1
5346	3246590	1
5345	3249736	-1
16653	3252746	-1
13897	3253548	-1
16652	3253497	1
21063	3254103	1
19621	3256004	-1
25496	3256779	-1
37632	3257478	-1
27896	3257579	1
103757	3259623	-1
14238	3264213	-1
19620	3264335	1
6535	3265036	-1
89001	3265373	-1
14236	3265219	1
14235	3267074	-1
6531	3268389	-1
6530	3268459	1
37664	3270420	-1
6529	3270503	1
16650	3273692	-1
6524	3274388	-1
6525	3273913	1
42008	3274434	1
32531	3276997	-1
88876	3276832	1
1345	3277155	1
16648	3278025	1
6744	3280853	-1
21072	3280896	1
88888	3280960	1
32532	3281147	1
21074	3281357	1
88889	3282150	-1
6742	3282143	1
14285	3282261	1
14284	3284259	1
16647	3286072	1
6736	3287241	1
19614	3288275	-1
6735	3288349	1
27953	3289589	-1
6733	3291306	1
31744	3291365	1
37655	3291773	-1
6731	3294358	-1
31743	3294272	1
88901	3295253	-1
42000	3295153	1
37679	3301677	-1
9755	3304097	-1
16721	3306088	-1
31788	3304248	1
9752	3306067	1
9751	3311671	-1
9750	3311703	1
15030	3313797	1
36461	3314420	-1
9746	3315792	-1
16720	3315865	1
25238	3320467	-1
31787	3320340	1
9741	3322862	-1
88922	3322903	1
34226	3323321	-1
25235	3324880	-1
15026	3326720	-1
100472	3326554	1
98056	3327117	-1
16718	3327823	-1
31784	3328179	-1
16717	3327935	1
31783	3328729	-1
31782	3328994	1
16716	3331181	-1
14539	3335014	-1
16715	3335404	1
7766	3339484	-1
7765	3339813	1
90659	3343186	-1
16713	3344978	-1
14534	3344996	1
31780	3345918	-1
25226	3345957	1
36451	3346148	-1
90665	3346135	1
7760	3350109	-1
7759	3350448	1
7757	3351061	1
28302	3351276	1
5142	3351498	1
5144	3354997	-1
90672	3355214	-1
106941	3355495	-1
111732	3357642	-1
31622	3358376	-1
19396	3358446	1
27385	3358472	1
113531	3363941	-1
103001	3364698	1
39117	3368264	-1
13783	3369495	-1
4946	3369289	1
39128	3369828	-1
16486	3370991	-1
39115	3371046	-1
4950	3371086	1
16485	3372175	-1
16484	3377050	-1
27293	3378374	-1
4954	3378780	-1
16483	3379624	-1
86648	3379265	1
16482	3379793	1
2421	3381020	1
103007	3381619	-1
32668	3384483	-1
2419	3385273	-1
21444	3385320	1
16479	3387248	1
5010	3391957	-1
19389	3391719	1
19388	3392159	-1
5012	3393371	-1
19387	3393697	-1
5013	3393575	1
13809	3395218	-1
31617	3395260	1
26129	3395807	-1
1909	3396522	-1
1908	3397635	-1
135285	3398248	1
120905	3399099	-1
118619	3400050	-1
137682	3401369	1
115564	3402803	-1
116219	3402768	1
134526	3403669	-1
116394	3403893	-1
116111	3404329	1
135841	3405013	1
135842	3407600	-1
116112	3408284	-1
116393	3408720	1
134525	3408944	1
116220	3409845	-1
115563	3409810	1
18726	3411686	1
34442	3412051	-1
124446	3414543	-1
123843	3414764	-1
124884	3414852	-1
120652	3414988	-1
107665	3415424	1
40621	3417143	-1
136002	3422405	-1
113954	3425137	-1
112178	3425246	-1
114674	3428982	-1
33824	3431935	-1
24173	3431934	1
39358	3432305	-1
114973	3433597	-1
123810	3434277	1
124727	3434362	1
123219	3434637	-1
98822	3435180	-1
9319	3435503	-1
9320	3435343	1
96509	3436268	1
9324	3439193	-1
14926	3439268	1
9327	3440330	1
90644	3440941	-1
90643	3441772	-1
123218	3443479	1
124728	3443754	-1
123811	3443839	-1
112073	3444088	1
96371	3445097	1
96370	3445269	1
112076	3451375	-1
9307	3453880	-1
33831	3453105	1
31943	3454345	-1
9305	3454113	1
16920	3457095	-1
37381	3454981	1
112080	3458839	-1
112079	3457403	1
10868	3458798	1
16922	3459448	1
10870	3462521	1
10871	3465199	-1
10872	3465189	1
16923	3465381	1
10875	3467501	1
86623	3468651	-1
10876	3471248	-1
86618	3470875	1
16924	3471346	1
10879	3474665	-1
10880	3474708	1
10881	3477906	-1
10882	3478895	-1
10883	3480086	-1
10885	3485479	-1
33833	3481115	1
31945	3485078	1
31946	3485572	1
16925	3487580	-1
12989	3487667	1
86600	3489386	1
31116	3489552	1
18464	3490326	1
18465	3490720	-1
4355	3491090	-1
4356	3491062	1
4357	3491754	1
13608	3493822	1
86593	3496079	1
24256	3501189	-1
4708	3507008	-1
27193	3507080	1
27192	3507719	-1
4705	3507609	1
17097	3512465	-1
27191	3508179	1
103430	3509148	1
37345	3510261	1
103431	3511881	1
32073	3512918	-1
17096	3512595	1
25710	3514582	1
112103	3515152	1
2663	3517247	-1
37350	3517306	1
86575	3532874	-1
17094	3540421	-1
28165	3538320	1
7317	3539133	1
28166	3539636	1
3595	3540212	1
37352	3541170	1
3594	3543111	-1
3593	3544488	-1
20235	3544927	-1
37353	3544631	1
17092	3553741	-1
14722	3553653	1
8497	3555808	-1
32070	3555029	1
86556	3555320	1
20232	3555516	1
8496	3556594	-1
17091	3557487	-1
37366	3556909	1
17090	3557396	1
32069	3558117	-1
104150	3558088	1
17089	3560214	1
112112	3561785	1
134253	3566147	1
117705	3566500	-1
8484	3567221	-1
98493	3567697	-1
34431	3567749	-1
89178	3567582	1
28540	3567649	1
101765	3570012	-1
119611	3570558	-1
121374	3571483	-1
92977	3572615	1
114892	3573167	1
1669	3574307	1
121373	3574710	1
119610	3575635	1
117706	3577593	1
134254	3577946	-1
106066	3578506	1
3531	3579702	-1
16160	3579865	1
3528	3581008	1
13382	3584423	-1
26775	3582370	1
16159	3584452	1
16158	3585742	1
23552	3589569	-1
13800	3589391	1
27310	3591222	1
18892	3592986	1
4985	3593423	-1
4984	3593470	1
16157	3594101	1
16156	3597049	-1
34436	3596513	1
135965	3597027	1
113480	3600878	-1
119574	3598615	1
38280	3600923	1
23560	3603369	-1
38281	3600976	1
38275	3603798	1
19663	3605574	1
12046	3606313	-1
16681	3606381	1
23556	3612861	-1
38270	3611492	1
38271	3611793	1
38272	3612541	1
15559	3614748	-1
92941	3613529	1
12036	3615021	-1
31763	3614995	1
12035	3615759	-1
38279	3615430	1
31762	3616582	-1
119575	3617665	-1
135873	3618846	1
135966	3619253	-1
12031	3619231	1
15556	3620438	-1
92919	3619446	1
38266	3620547	-1
15555	3620477	1
12028	3624839	-1
127806	3626928	-1
119224	3626665	1
35700	3635251	-1
41212	3635384	1
32103	3635977	-1
13584	3635892	1
4270	3637150	1
95786	3638182	1
95787	3645248	-1
95789	3645325	1
95788	3646041	-1
35704	3646206	-1
22215	3646355	-1
22216	3646426	1
22217	3647136	-1
32104	3647422	-1
32105	3647300	-1
41227	3647326	1
118961	3647612	1
125411	3648935	-1
31366	3654076	-1
125387	3654003	1
23374	3655904	1
3603	3659210	-1
32999	3670159	1
1519	3671671	-1
118620	3674538	1
120906	3675489	1
135286	3676340	-1
21082	3676820	1
4074	3685132	1
21083	3685366	-1
26955	3685365	1
114651	3686264	1
26954	3686269	1
16768	3697095	-1
99042	3697346	-1
98248	3697402	1
136021	3699714	-1
